Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power_kw
0.2968749999999975,309.4,0.9625010037204575,0.45454545454545453,0.4319339966027678,0,0,0,0,0,0,0.6666666666666541,0.5974255543962945
0.2968749999999975,309.4,0.7596156419796047,0.8609625668449197,0.4416403785488975,0,0,0,0,0,0,0.6666666666666541,0.8930657903017932
0.2812499999999939,309.3,0.8913037659591556,0.5793226381461676,0.4513467604950271,0,0,0,0,0,0,0.666666666666673,0.7051013176354879
0.26562499999999917,309.1,0.8345601027809751,0.6185383244206774,0.4610531424411567,0,0,0,0,0,0,0.6333333333333327,0.7049032572977091
0.26562499999999917,309.2,0.777281122025642,0.8663101604278075,0.4756127153603511,0,0,0,0,0,0,0.6666666666666541,0.9195107544808873
0.2812499999999939,309.2,0.8463370894783333,0.6541889483065954,0.4901722882795455,0,0,0,0,0,0,0.6333333333333327,0.7560523395291038
0.26562499999999917,309.1,0.7703219935226576,0.6987522281639929,0.5047318611987399,0,0,0,0,0,0,0.6333333333333327,0.7350227619540165
0.2812499999999939,309.2,0.7382029388934989,0.9037433155080214,0.5144382431448695,0,0,0,0,0,0,0.6333333333333327,0.9110163114415418
0.26562499999999917,309.1,0.7226787291560721,0.9358288770053476,0.5387041980101936,0,0,0,0,0,0,0.6333333333333327,0.9235214763209094
0.26562499999999917,309.1,0.7291025400819039,0.8092691622103386,0.5484105799563233,0,0,0,0,0,0,0.6333333333333327,0.805725090426923
0.26562499999999917,309.1,0.7323144455448197,0.9055258467023172,0.5581169619024529,0,0,0,0,0,0,0.6333333333333327,0.9055318643250202
0.26562499999999917,309.1,0.7323144455448197,0.875222816399287,0.5678233438485825,0,0,0,0,0,0,0.6333333333333327,0.8752286326448523
0.26562499999999917,309.2,0.7344557158534303,0.8645276292335116,0.5823829167677769,0,0,0,0,0,0,0.6666666666666541,0.8670612497685496
0.26562499999999917,309.1,0.7879874735686949,0.8467023172905526,0.6066488716331009,0,0,0,0,0,0,0.6333333333333327,0.9110775537828287
0.26562499999999917,309.1,0.7970878723802899,0.875222816399287,0.6212084445522953,0,0,0,0,0,0,0.6333333333333327,0.9526428611170943
0.24999999999999556,309.0,0.9865902946923266,0.45989304812834225,0.6309148264984249,0,0,0,0,0,0,0.6333333333333327,0.6195822516567682
0.26562499999999917,309.1,0.7590803244024521,0.8253119429590017,0.6454743994176194,0,0,0,0,0,0,0.6333333333333327,0.8554825381797133
0.26562499999999917,309.2,0.7628275474425206,0.9607843137254901,0.655180781363749,0,0,0,0,0,0,0.6666666666666541,1.0
0.2812499999999939,309.2,0.7558684189395362,0.786096256684492,0.679446736229073,0,0,0,0,0,0,0.6333333333333327,0.8113854463960772
0.2812499999999939,309.1,1.0,0.0819964349376114,0.6940063091482674,1,0,0,1,0,0,0.6000000000000114,0.17148637377451795
0.2812499999999939,309.1,0.7403442092021094,0.9786096256684491,0.703712691094397,0,0,0,0,0,0,0.6000000000000114,0.9893465689760111
0.26562499999999917,309.0,0.8013704129975111,0.7807486631016042,0.7134190730405267,0,0,0,0,0,0,0.5999999999999924,0.8543775699794735
0.24999999999999556,309.0,0.837772008243891,0.625668449197861,0.7376850279058507,0,0,0,0,0,0,0.6333333333333327,0.715773121361863
0.24999999999999556,309.0,0.9052220229651244,0.5365418894830659,0.7473914098519803,0,0,0,0,0,0,0.6333333333333327,0.663229798594788
0.26562499999999917,309.1,0.8094001766548008,0.7254901960784315,0.7570977917981099,0,0,0,0,0,0,0.6333333333333327,0.801862913840235
0.26562499999999917,309.1,0.7906640614544581,0.7557932263814616,0.7668041737442396,0,0,0,0,0,0,0.6333333333333327,0.8160190158772723
0.26562499999999917,309.1,0.8099354942319534,0.7183600713012477,0.7765105556903692,0,0,0,0,0,0,0.6333333333333327,0.794507317743118
0.26562499999999917,309.0,0.8891624956505451,0.5258467023172906,0.7862169376364988,0,0,0,0,0,0,0.5999999999999924,0.6384774684865806
0.26562499999999917,309.1,0.7376676213163462,0.9696969696969696,0.8007765105556932,0,0,0,0,0,0,0.6333333333333327,0.9767918890121989
0.26562499999999917,309.1,0.7456973849736359,0.9376114081996435,0.8104828925018228,0,0,0,0,0,0,0.6333333333333327,0.9547524643201469
0.26562499999999917,309.0,0.8522255828270124,0.6809269162210339,0.8201892744479524,0,0,0,0,0,0,0.5999999999999924,0.792428987224978
0.26562499999999917,309.0,0.9790958486121896,0.4081996434937611,0.8347488473671468,0,0,0,0,0,0,0.5999999999999924,0.5457617758923823
0.2812499999999939,309.0,0.9699954498005946,0.4616755793226381,0.8444552293132764,0,0,0,0,0,0,0.5666666666666711,0.6115217171205832
0.2968749999999975,309.1,0.8152886700034799,0.6880570409982175,0.8590148022324708,0,0,0,0,0,0,0.5666666666666711,0.7660218108734864
0.2968749999999975,309.1,0.7462327025507886,0.803921568627451,0.8687211841786004,0,0,0,0,0,0,0.5666666666666711,0.8192062236812667
0.2812499999999939,308.9,0.8987982120392927,0.5115864527629234,0.8784275661247302,0,0,0,0,0,0,0.5333333333333308,0.6278942707007911
0.26562499999999917,308.9,0.7847755681057791,0.786096256684492,0.8929871390439246,0,0,0,0,0,0,0.5666666666666521,0.8424157680004598
0.26562499999999917,308.9,0.8174299403120905,0.5775401069518716,0.9172530939092486,0,0,0,0,0,0,0.5666666666666521,0.6446707631277845
0.2812499999999939,309.0,0.7547977837852309,1.0,0.9269594758553782,1,0,0,1,1,0,0.5666666666666711,1.0
0.2812499999999939,309.0,1.0,0.4028520499108735,0.9366658578015078,0,0,0,0,0,0,0.5666666666666711,0.5665880810155389
0.2812499999999939,309.1,0.777281122025642,0.8110516934046346,0.9512254307207022,0,0,0,0,0,0,0.6000000000000114,0.8608588339275796
0.2812499999999939,309.1,0.7328497631219724,0.7914438502673796,0.9609318126668318,0,0,0,0,0,0,0.6000000000000114,0.792027654435268
0.2968749999999975,309.1,0.8522255828270124,0.6238859180035651,0.9706381946129614,0,0,0,0,0,0,0.5666666666666711,0.7260475013841422
0.2812499999999939,309.0,0.8570434410213863,0.5757575757575757,0.980344576559091,0,0,0,0,0,0,0.5666666666666711,0.6738260266659578
0.26562499999999917,308.9,0.7382029388934989,0.8324420677361855,0.9900509585052206,0,0,0,0,0,0,0.5666666666666521,0.8391412572844182
0.26562499999999917,308.9,0.7820989802200158,0.8538324420677361,0.9997573404513503,0,0,0,0,0,0,0.5666666666666521,0.9118841284478623
0.26562499999999917,308.9,0.7788870747571,0.7361853832442067,1.0,1,1,0,0,0,0,0.5666666666666521,0.7830093939236391
0.26562499999999917,308.9,0.7483739728593991,0.9180035650623886,0.0,0,0,0,0,0,0,0.5666666666666521,0.9381414565174816
0.26562499999999917,308.9,0.7505152431680097,0.6755793226381461,0.009706381946129614,0,0,0,0,0,0,0.5666666666666521,0.6923746379046571
0.26562499999999917,308.8,0.7735338989855735,0.8894830659536541,0.019412763892259228,0,0,0,0,0,0,0.5333333333333308,0.9395552424812322
0.2812499999999939,308.9,0.7762104868713368,0.8467023172905526,0.043678718757583265,0,0,0,0,0,0,0.5333333333333308,0.897460905560531
0.2812499999999939,308.9,0.7778164396027947,0.7272727272727272,0.05338510070371288,0,0,0,0,0,0,0.5333333333333308,0.772466590022528
0.2968749999999975,309.0,0.786381520837237,0.714795008912656,0.06309148264984249,0,0,0,0,0,0,0.5333333333333308,0.7675737178622671
0.2812499999999939,308.9,0.7612215947110627,0.8484848484848485,0.07279786459597211,0,0,0,0,0,0,0.5333333333333308,0.8819835325859422
0.2968749999999975,309.0,0.9657129091833734,0.47771836007130125,0.08250424654210173,0,0,0,0,0,0,0.5333333333333308,0.6299778133330832
0.2968749999999975,309.0,0.7687160407911997,0.7825311942959001,0.09706381946129615,0,0,0,0,0,0,0.5333333333333308,0.8214344024812792
0.2968749999999975,309.0,0.8265303391236855,0.5668449197860963,0.12132977432662018,0,0,0,0,0,0,0.5333333333333308,0.6397765879389855
0.2968749999999975,309.0,0.7596156419796047,0.805704099821747,0.13103615627274978,0,0,0,0,0,0,0.5333333333333308,0.835746867942879
0.2812499999999939,308.9,0.7960172372259846,0.7040998217468806,0.14559572919194422,0,0,0,0,0,0,0.5333333333333308,0.7653533572334829
0.2812499999999939,308.9,0.9384117127485885,0.45989304812834225,0.16015530211113863,0,0,0,0,0,0,0.5333333333333308,0.589325929003969
0.2812499999999939,308.9,0.9796311661893422,0.4438502673796791,0.16986168405726826,0,0,0,0,0,0,0.5333333333333308,0.5937510139190812
0.2812499999999939,308.9,0.9244934557426197,0.483065953654189,0.17956806600339786,0,0,0,0,0,0,0.5333333333333308,0.6098395072780007
0.3125000000000011,309.0,0.7762104868713368,0.7664884135472371,0.1941276389225923,0,0,0,0,0,0,0.4999999999999905,0.8124382934547966
0.2968749999999975,308.9,0.8682851101415918,0.5686274509803921,0.2038340208687219,0,0,0,0,0,0,0.4999999999999905,0.6742104200846736
0.2968749999999975,309.0,0.7232140467332248,0.93048128342246,0.2135404028148515,0,0,0,0,0,0,0.5333333333333308,0.9189243916387787
0.2968749999999975,309.0,0.8431251840154175,0.6292335115864527,0.22809997573404595,0,0,0,0,0,0,0.5333333333333308,0.7244512914250689
0.2812499999999939,308.9,0.9368057600171306,0.5329768270944741,0.24265954865324035,0,0,0,0,0,0,0.5333333333333308,0.6818096825183997
0.2812499999999939,308.8,0.8185005754663958,0.5828877005347594,0.25721912157243476,0,0,0,0,0,0,0.5000000000000094,0.6514921175243137
0.26562499999999917,308.8,0.8152886700034799,0.7914438502673796,0.2669255035185644,0,0,0,0,0,0,0.5333333333333308,0.8811235337508497
0.26562499999999917,308.9,0.9914081528867004,0.44563279857397503,0.276631885464694,0,0,0,0,0,0,0.5666666666666521,0.6033022131027599
0.26562499999999917,308.8,1.0,0.3689839572192513,0.28633826741082363,0,0,0,0,0,0,0.5333333333333308,0.5370262725735037
0.26562499999999917,308.8,0.8324188324723646,0.7237076648841355,0.29604464935695324,0,0,0,0,0,0,0.5333333333333308,0.8226410069074848
0.26562499999999917,308.8,0.7713926286769629,0.7219251336898396,0.30575103130308284,0,0,0,0,0,0,0.5333333333333308,0.7604539699305317
0.26562499999999917,308.7,0.7762104868713368,0.7736185383244206,0.32031060422227725,0,0,0,0,0,0,0.4999999999999905,0.8199958589753064
0.26562499999999917,308.7,0.8516902652498598,0.5543672014260249,0.3300169861684069,0,0,0,0,0,0,0.4999999999999905,0.6447398236402995
0.26562499999999917,308.7,0.7735338989855735,0.8645276292335116,0.3397233681145365,0,0,0,0,0,0,0.4999999999999905,0.9131949751571095
0.26562499999999917,308.8,0.8013704129975111,0.8342245989304812,0.3494297500606661,0,0,0,0,0,0,0.5333333333333308,0.912896581621903
0.2812499999999939,308.8,0.8677497925644392,0.5828877005347594,0.36398932297986053,0,0,0,0,0,0,0.5000000000000094,0.6906924280620749
0.2812499999999939,308.7,0.8415192312839596,0.607843137254902,0.3882552778451846,0,0,0,0,0,0,0.46666666666666917,0.6984910538621181
0.26562499999999917,308.6,1.0,0.40106951871657753,0.3979616597913142,0,0,0,0,0,0,0.46666666666666917,0.548835620213569
0.24999999999999556,308.6,0.8024410481518164,0.7754010695187166,0.4076680417374438,0,0,0,0,0,0,0.5000000000000094,0.849659303643307
0.26562499999999917,308.7,0.8019057305746637,0.7040998217468806,0.4319339966027678,0,0,0,0,0,0,0.4999999999999905,0.7710150162311751
0.26562499999999917,308.6,0.795481919648832,0.7468805704099821,0.4464935695219623,0,0,0,0,0,0,0.46666666666666917,0.811309870740872
0.26562499999999917,308.6,0.8993335296164453,0.5240641711229946,0.4610531424411567,0,0,0,0,0,0,0.46666666666666917,0.6435918554983049
0.26562499999999917,308.6,0.7660394529054364,0.8146167557932265,0.4707595243872863,0,0,0,0,0,0,0.46666666666666917,0.8521376639226189
0.2812499999999939,308.7,0.8372366906667383,0.607843137254902,0.4804659063334159,0,0,0,0,0,0,0.46666666666666917,0.6949363920104025
0.26562499999999917,308.6,0.855972805867081,0.5882352941176471,0.4901722882795455,0,0,0,0,0,0,0.46666666666666917,0.6875690686564434
0.26562499999999917,308.6,0.9137871041995668,0.5008912655971479,0.49987867022567517,0,0,0,0,0,0,0.46666666666666917,0.6250197897459212
0.24999999999999556,308.5,0.7853108856829317,0.7254901960784315,0.5144382431448695,0,0,0,0,0,0,0.46666666666666917,0.7779979461664186
0.2812499999999939,308.7,0.7671100880597418,0.7967914438502675,0.5241446250909991,0,0,0,0,0,0,0.46666666666666917,0.8346562330565571
0.2812499999999939,308.7,0.8340247852038225,0.734402852049911,0.5338510070371288,0,0,0,0,0,0,0.46666666666666917,0.8364088064401928
0.2968749999999975,308.8,0.7012660260699662,0.9037433155080214,0.5435573889832584,0,0,0,0,0,0,0.46666666666666917,0.865432464096026
0.2812499999999939,308.7,0.8276009742779907,0.7736185383244206,0.553263770929388,0,0,0,0,0,0,0.46666666666666917,0.8742852399833265
0.2812499999999939,308.7,0.9244934557426197,0.5240641711229946,0.5629701528755177,0,0,0,0,0,0,0.46666666666666917,0.6615971038366503
0.2812499999999939,308.6,0.8350954203581278,0.5739750445632799,0.5726765348216473,0,0,0,0,0,0,0.43333333333334784,0.6545372952176638
0.2968749999999975,308.6,0.7114370600358666,1.0,0.5823829167677769,0,0,0,0,0,0,0.40000000000000757,1.0
0.2812499999999939,308.6,0.7564037365166888,0.8288770053475936,0.5920892987139065,0,0,0,0,0,0,0.43333333333334784,0.8561483857626411
0.2968749999999975,308.6,0.8495489949412492,0.6880570409982175,0.6017956806600361,0,0,0,0,0,0,0.40000000000000757,0.798211827876706
0.2812499999999939,308.5,0.8345601027809751,0.6114081996434937,0.6115020626061657,0,0,0,0,0,0,0.40000000000000757,0.696777571334623
0.26562499999999917,308.4,0.7885227911458476,0.732620320855615,0.6212084445522953,0,0,0,0,0,0,0.39999999999998864,0.7888573860022682
0.26562499999999917,308.4,0.9298466315141461,0.4937611408199643,0.6309148264984249,0,0,0,0,0,0,0.39999999999998864,0.6269508780392652
0.24999999999999556,308.4,0.7713926286769629,0.770053475935829,0.6406212084445545,0,0,0,0,0,0,0.4333333333333289,0.811150901259234
0.24999999999999556,308.4,0.7655041353282838,0.8841354723707665,0.655180781363749,0,0,0,0,0,0,0.4333333333333289,0.9242120814460595
0.26562499999999917,308.4,0.7328497631219724,0.9447415329768271,0.6697403542829434,0,0,0,0,0,0,0.39999999999998864,0.9454384163303877
0.26562499999999917,308.5,0.9159283745081773,0.5080213903743316,0.679446736229073,0,0,0,0,0,0,0.4333333333333289,0.6354023211368559
0.24999999999999556,308.5,0.7601509595567574,0.8146167557932265,0.6940063091482674,0,0,0,0,0,0,0.46666666666666917,0.8455873394619978
0.24999999999999556,308.6,0.6943068975669818,0.9857397504456327,0.7182722640135915,0,0,0,0,0,0,0.5000000000000094,0.934585491637228
0.26562499999999917,308.6,0.7756751692941841,0.8805704099821746,0.7279786459597211,0,0,0,0,0,0,0.46666666666666917,0.932715645685171
0.26562499999999917,308.6,0.6787826878295552,0.9946524064171123,0.7522446008250451,0,0,0,0,0,0,0.46666666666666917,0.9219500239040586
0.26562499999999917,308.6,0.8088648590776482,0.64349376114082,0.7619509827711748,0,0,0,0,0,0,0.46666666666666917,0.7107642796617182
0.24999999999999556,308.5,0.8265303391236855,0.6274509803921569,0.7716573647173044,0,0,0,0,0,0,0.46666666666666917,0.7081803740708268
0.23437500000000083,308.4,0.9517946521774047,0.5026737967914439,0.781363746663434,0,0,0,0,0,0,0.46666666666665024,0.6533332968485345
0.23437500000000083,308.4,0.753191831053773,0.9001782531194296,0.7959233195826284,0,0,0,0,0,0,0.46666666666665024,0.9258473822612733
0.23437500000000083,308.4,0.7446267498193306,0.7557932263814616,0.8201892744479524,0,0,0,0,0,0,0.46666666666665024,0.7685053832669506
0.21874999999999722,308.4,0.8099354942319534,0.5989304812834225,0.8347488473671468,0,0,0,0,0,0,0.4999999999999905,0.6624180118156022
0.21874999999999722,308.4,0.8629319343700653,0.64349376114082,0.8444552293132764,0,0,0,0,0,0,0.4999999999999905,0.758274003186426
0.20312499999999362,308.4,0.8110061293862587,0.714795008912656,0.8687211841786004,0,0,0,0,0,0,0.5333333333333308,0.791609382274564
0.1874999999999989,308.3,0.7382029388934989,0.8556149732620321,0.8784275661247302,0,0,0,0,0,0,0.5333333333333308,0.8625006498854834
0.20312499999999362,308.3,0.7885227911458476,0.7112299465240641,0.8929871390439246,0,0,0,0,0,0,0.5000000000000094,0.7658250535642458
0.20312499999999362,308.3,0.7612215947110627,0.7611408199643495,0.9026935209900542,0,0,0,0,0,0,0.5000000000000094,0.79119111011386
0.20312499999999362,308.2,0.7831696153743212,0.6702317290552585,0.9123999029361838,0,0,0,0,0,0,0.46666666666666917,0.7167803624217516
0.20312499999999362,308.2,0.8479430422097913,0.7308377896613191,0.9269594758553782,0,0,0,0,0,0,0.46666666666666917,0.8462388537310072
0.20312499999999362,308.2,0.9903375177323951,0.48128342245989303,0.9415190487745726,0,0,0,0,0,0,0.46666666666666917,0.6508627547404504
0.20312499999999362,308.2,0.8179652578892431,0.6452762923351159,0.9512254307207022,0,0,0,0,0,0,0.46666666666666917,0.7207519934056333
0.20312499999999362,308.2,1.0,0.35294117647058826,0.9609318126668318,0,0,0,0,0,0,0.46666666666666917,0.5126453055986315
0.20312499999999362,308.1,0.8002997778432058,0.8199643493761141,0.9851977675321558,0,0,0,0,0,0,0.43333333333334784,0.8960927255956112
0.20312499999999362,308.2,0.7911993790316109,0.7754010695187166,0.9997573404513503,0,0,0,0,0,0,0.46666666666666917,0.8377561379485041
0.20312499999999362,308.2,0.8024410481518164,0.7130124777183601,1.0,0,0,0,0,0,0,0.46666666666666917,0.7812959113961444
0.20312499999999362,308.2,0.7874521559915423,0.8377896613190731,1.0,0,0,0,0,0,0,0.46666666666666917,0.9008748403301406
0.20312499999999362,308.2,0.6862771339096921,1.0,1.0,1,0,0,0,1,0,0.46666666666666917,1.0
0.1874999999999989,308.1,0.7558684189395362,0.9322638146167557,1.0,1,0,0,0,1,0,0.46666666666666917,0.9622553026420598
0.1874999999999989,308.1,0.8490136773640966,0.6327985739750446,0.0,0,0,0,0,0,0,0.46666666666666917,0.7336441577607925
0.20312499999999362,308.2,0.7858462032600844,0.7807486631016042,0.009706381946129614,0,0,0,0,0,0,0.46666666666666917,0.8378265014895571
0.21874999999999722,308.3,0.7708573110998103,0.7771836007130125,0.024265954865324037,0,0,0,0,0,0,0.46666666666666917,0.8180934373097988
0.21874999999999722,308.4,0.9277053612055356,0.46345811051693403,0.038825527784518456,0,0,0,0,0,0,0.4999999999999905,0.5871185986605649
0.20312499999999362,308.2,0.8629319343700653,0.5811051693404635,0.048531909730648075,0,0,0,0,0,0,0.46666666666666917,0.6847571330713987
0.20312499999999362,308.3,0.7804930274885579,0.7647058823529411,0.07279786459597211,0,0,0,0,0,0,0.5000000000000094,0.81502089601715
0.20312499999999362,308.3,0.7671100880597418,1.0,0.09706381946129615,1,0,0,1,0,0,0.5000000000000094,1.0
0.20312499999999362,308.3,0.7055485666871875,1.0,0.10677020140742575,0,0,0,0,0,0,0.5000000000000094,1.0
0.20312499999999362,308.2,0.86186129921576,0.6238859180035651,0.11647658335355537,0,0,0,0,0,0,0.46666666666666917,0.7342565811736613
0.17187499999999528,308.1,0.7826342977971684,0.9055258467023172,0.13103615627274978,0,0,0,0,0,0,0.5000000000000094,0.9677540830724998
0.15625000000000056,308.0,1.0,0.37076648841354726,0.14074253821887941,0,0,0,0,0,0,0.4999999999999905,0.5214615966868676
0.17187499999999528,308.0,0.8516902652498598,0.6007130124777184,0.15530211113807382,0,0,0,0,0,0,0.46666666666666917,0.6986409021439903
0.17187499999999528,308.1,0.6991247557613557,1.0,0.16986168405726826,0,0,0,0,0,0,0.5000000000000094,0.9921233227905296
0.17187499999999528,308.1,0.7398088916249568,0.7754010695187166,0.17956806600339786,0,0,0,0,0,0,0.5000000000000094,0.783341666200834
0.17187499999999528,308.1,0.8661438398329813,0.6185383244206774,0.18927444794952747,0,0,0,0,0,0,0.5000000000000094,0.7315801605565706
0.17187499999999528,308.2,1.0,0.3814616755793226,0.1989808298956571,0,0,0,0,0,0,0.5333333333333308,0.5543500369864651
0.17187499999999528,308.2,0.7687160407911997,0.894830659536542,0.2086872118417867,0,0,0,0,0,0,0.5333333333333308,0.9393167882587748
0.17187499999999528,308.3,0.6980541206070504,0.8877005347593582,0.2183935937879163,0,0,0,0,0,0,0.5666666666666711,0.8461763083611824
0.17187499999999528,308.3,0.7895934263001528,0.8894830659536541,0.22809997573404595,0,0,0,0,0,0,0.5666666666666711,0.9590615796953753
0.17187499999999528,308.3,0.9764192607264264,0.4313725490196078,0.23780635768017555,0,0,0,0,0,0,0.5666666666666711,0.5751672209098553
0.15625000000000056,308.2,0.7183961885388509,0.857397504456328,0.26207231254549956,0,0,0,0,0,0,0.5666666666666521,0.8411075273482889
0.15625000000000056,308.2,0.7949466020716793,0.7254901960784315,0.276631885464694,0,0,0,0,0,0,0.5666666666666521,0.7875439332359452
0.17187499999999528,308.2,0.8923744011134609,0.5454545454545454,0.28633826741082363,0,0,0,0,0,0,0.5333333333333308,0.6646774633005271
0.17187499999999528,308.2,0.7740692165627261,0.6809269162210339,0.29604464935695324,0,0,0,0,0,0,0.5333333333333308,0.7197564796025868
0.15625000000000056,308.3,0.6964481678755925,0.9982174688057041,0.30575103130308284,0,0,0,0,0,0,0.5999999999999924,0.9493344716590641
0.17187499999999528,308.4,0.7382029388934989,0.768270944741533,0.31545741324921245,0,0,0,0,0,0,0.5999999999999924,0.774453708543007
0.1874999999999989,308.5,0.8597200289071495,0.5989304812834225,0.3251637951953421,0,0,0,0,0,0,0.5999999999999924,0.7031350475716175
0.1874999999999989,308.4,0.8238537512379223,0.7736185383244206,0.3348701771414717,0,0,0,0,0,0,0.5666666666666521,0.8703266392848251
0.17187499999999528,308.4,0.7906640614544581,0.8894830659536541,0.3494297500606661,0,0,0,0,0,0,0.5999999999999924,0.9603620021763183
0.17187499999999528,308.4,0.8918390835363083,0.6167557932263815,0.3591361320067957,0,0,0,0,0,0,0.5999999999999924,0.7511125583414742
0.17187499999999528,308.4,0.7483739728593991,0.9233511586452762,0.36884251395292533,0,0,0,0,0,0,0.5999999999999924,0.943606358205933
0.17187499999999528,308.4,0.89826289446214,0.6167557932263815,0.3931084688182494,0,0,0,0,0,0,0.5999999999999924,0.7565227328313286
0.17187499999999528,308.5,1.0,0.1907308377896613,0.4173744236835734,1,0,0,1,0,0,0.6333333333333327,0.3733776154551694
0.1874999999999989,308.5,0.7778164396027947,0.7647058823529411,0.4319339966027678,0,0,0,0,0,0,0.5999999999999924,0.8122258998030996
0.1874999999999989,308.6,0.766574770482589,0.8823529411764706,0.4416403785488975,0,0,0,0,0,0,0.6333333333333327,0.9236387488893313
0.20312499999999362,308.6,0.8174299403120905,0.7290552584670231,0.4659063334142215,0,0,0,0,0,0,0.6000000000000114,0.8137973522199503
0.20312499999999362,308.7,0.8500843125184019,0.6238859180035651,0.4804659063334159,0,0,0,0,0,0,0.6333333333333327,0.7242232614309155
0.20312499999999362,308.6,0.7671100880597418,0.839572192513369,0.4901722882795455,0,0,0,0,0,0,0.6000000000000114,0.8794699905361039
0.20312499999999362,308.6,0.8613259816386074,0.6238859180035651,0.49987867022567517,0,0,0,0,0,0,0.6000000000000114,0.7338005211853547
